t_id,u_id,t_type,i_id,t_date,t_amount
1418,16,Sale,351,2024-12-04T06:04:43.299634,6741
1419,345,Purchase,497,2025-04-18T00:16:31.526792,14887
1420,137,Purchase,63,2024-10-04T02:21:01.929708,18306
1421,405,Purchase,597,2024-09-25T06:50:41.819998,14035
1422,268,Purchase,217,2025-01-11T02:49:25.695908,8632
1423,267,Refund,618,2025-04-06T16:59:44.549105,54504
1424,388,Refund,485,2025-04-15T14:10:22.479834,91567
1425,190,Refund,345,2025-01-01T19:41:18.909566,25188
1426,123,Refund,837,2025-01-26T07:11:53.686105,119462
1427,313,Purchase,388,2025-04-17T23:08:06.915198,77154
1428,170,Purchase,895,2024-09-29T09:23:53.831249,684
1429,446,Rental,468,2024-12-10T12:57:20.081796,14486
1430,309,Purchase,27,2025-04-16T22:30:38.078565,75187
1431,144,Sale,544,2025-04-13T10:15:12.220720,43392
1432,317,Rental,463,2025-03-05T16:33:31.612510,102105
1433,339,Sale,424,2025-02-27T19:08:20.917086,16746
1434,491,Refund,654,2025-04-16T04:02:40.935552,13462
1435,185,Purchase,649,2024-11-04T03:57:34.469664,3132
1436,348,Rental,334,2024-09-21T22:36:06.185644,7619
1437,249,Rental,622,2024-10-14T18:12:07.333919,4514
1438,220,Rental,357,2025-04-14T23:22:06.002904,13496
1439,198,Refund,752,2025-02-21T10:14:07.229585,16285
1440,74,Purchase,730,2025-03-29T18:58:46.076749,19134
1441,408,Purchase,510,2025-02-23T00:36:27.696347,5948
1442,345,Rental,853,2025-02-27T09:43:04.072198,30201
1443,229,Purchase,918,2025-02-23T11:31:41.890932,11369
1444,277,Sale,679,2025-02-19T19:28:34.261911,3030
1445,88,Purchase,217,2024-12-21T09:15:17.958206,2158
1446,367,Purchase,446,2025-04-07T05:32:38.288698,12132
1447,476,Refund,952,2024-11-12T16:21:37.362613,37154
1448,144,Sale,785,2025-03-09T11:33:01.159414,35349
1449,244,Purchase,682,2025-04-01T16:32:37.058631,55971
1450,274,Rental,945,2025-04-13T16:56:07.765418,15266
1451,355,Refund,815,2025-01-20T06:52:02.136729,3584
1452,295,Purchase,955,2024-12-03T15:21:34.118460,6010
1453,467,Rental,387,2024-08-13T10:43:21.890345,3076
1454,120,Sale,828,2025-02-26T22:58:53.441059,23905
1455,149,Purchase,119,2025-04-02T02:30:37.241549,5035
1456,175,Sale,92,2025-03-18T04:04:58.472617,29688
1457,189,Sale,587,2024-11-02T09:08:31.013320,60324
1458,195,Purchase,977,2025-04-14T09:53:50.712007,59030
1459,303,Sale,64,2024-11-24T00:52:27.379593,135023
1460,217,Refund,398,2024-11-11T23:35:58.195983,54639
1461,348,Sale,817,2025-03-22T23:58:22.998612,3612
1462,203,Purchase,110,2024-11-13T01:06:10.974396,43146
1463,236,Refund,873,2025-01-14T09:49:11.071609,18978
1464,483,Refund,836,2025-04-10T18:55:47.270417,2288
1465,349,Rental,512,2024-11-02T15:22:39.732319,33672
1466,146,Sale,616,2025-04-09T03:52:06.339260,11517
1467,435,Purchase,682,2024-07-01T01:07:07.644355,111942
1468,258,Purchase,317,2024-11-10T23:10:24.414829,12945
1469,362,Rental,869,2024-12-08T05:40:38.773793,34572
1470,150,Rental,507,2025-04-08T15:08:59.620996,11054
1471,171,Sale,830,2024-12-28T07:35:07.677206,54432
1472,435,Sale,216,2025-03-12T22:53:50.727077,15232
1473,444,Sale,946,2025-02-06T17:23:33.993760,84128
1474,201,Refund,745,2025-03-30T21:49:15.818611,26310
1475,281,Rental,23,2025-03-27T20:29:42.897273,7498
1476,348,Rental,433,2024-09-17T01:55:30.305125,38466
1477,201,Rental,776,2025-04-19T09:58:16.635742,6294
1478,373,Refund,541,2025-04-18T02:26:49.746217,15243
1479,473,Sale,714,2024-07-31T02:29:43.555918,37876
1480,68,Refund,100,2025-01-05T08:26:03.255940,40029
1481,413,Purchase,887,2025-03-31T07:08:57.962375,2772
1482,336,Sale,469,2025-03-05T20:18:11.983736,19418
1483,357,Rental,453,2025-04-03T23:19:54.685219,33798
1484,75,Sale,919,2025-02-12T00:51:46.804461,2278
1485,384,Sale,824,2025-02-16T09:05:37.637431,7263
1486,5,Refund,667,2025-01-01T06:57:24.273482,9190
1487,403,Sale,695,2025-02-13T04:34:39.555637,31652
1488,219,Sale,974,2025-01-07T21:54:24.111462,12903
1489,183,Rental,99,2025-03-16T21:17:31.659436,10268
1490,27,Purchase,968,2025-04-19T07:37:45.965788,45810
1491,174,Rental,666,2024-08-20T04:06:45.487924,6814
1492,370,Rental,643,2024-10-27T02:06:26.867605,21840
1493,61,Sale,35,2024-05-25T07:09:06.416335,42952
1494,155,Sale,501,2025-02-19T20:57:17.091431,83965
1495,355,Purchase,795,2024-11-09T23:06:49.232773,12068
1496,443,Rental,475,2025-04-14T19:21:50.126349,51230
1497,335,Rental,648,2025-03-23T11:10:53.970747,7669
1498,62,Purchase,12,2025-03-20T15:52:07.544389,5164
1499,251,Sale,125,2024-11-29T13:47:52.924482,2245
1500,294,Rental,601,2025-02-21T04:21:42.365289,14349
1501,382,Purchase,711,2025-01-25T05:48:54.453513,59259
1502,248,Rental,394,2025-03-19T12:14:44.038617,3156
1503,65,Purchase,586,2025-01-01T13:47:40.305023,15466
1504,366,Sale,66,2024-06-20T15:26:25.840783,4732
1505,359,Purchase,833,2024-12-20T11:32:26.499056,14480
1506,419,Rental,570,2024-09-02T18:55:21.804482,14568
1507,429,Purchase,532,2024-08-30T10:23:34.999330,3427
1508,338,Purchase,989,2025-03-20T23:05:01.540607,19197
1509,307,Sale,883,2024-12-15T16:44:51.301474,18911
1510,229,Refund,569,2025-03-06T04:19:09.770726,9306
1511,66,Sale,41,2024-10-16T13:41:14.229861,9263
1512,288,Refund,90,2024-07-18T09:46:36.807321,3891
1513,64,Refund,87,2025-04-17T18:26:42.261199,11064
1514,279,Sale,990,2025-01-18T21:39:34.575014,18968
1515,337,Purchase,968,2025-03-22T23:14:52.321123,18324
1516,24,Refund,308,2024-12-18T22:31:03.725139,173394
1517,72,Rental,456,2024-12-18T18:52:06.773156,35742
1518,467,Refund,536,2025-03-19T18:39:42.931378,23508
1519,51,Purchase,705,2025-04-10T07:17:36.232469,6815
1520,97,Sale,38,2025-04-15T07:35:07.987931,56181
1521,427,Sale,877,2024-11-30T17:29:22.535659,2754
1522,283,Sale,617,2025-03-01T22:09:28.436751,7560
1523,66,Rental,285,2025-04-13T01:14:54.381796,15836
1524,131,Refund,564,2025-03-23T15:48:43.143546,9212
1525,463,Sale,666,2025-03-07T01:19:26.061624,13628
1526,43,Refund,468,2025-01-28T21:05:47.314753,28972
1527,356,Sale,963,2025-02-08T17:14:09.310111,74943
1528,37,Refund,209,2025-01-27T15:42:15.673657,27612
1529,191,Sale,732,2024-12-01T12:43:03.292533,15456
1530,79,Refund,842,2024-12-14T08:16:40.014502,105385
1531,14,Sale,389,2025-04-19T09:18:40.412143,809
1532,64,Purchase,277,2025-04-19T12:18:15.361583,4876
1533,169,Purchase,68,2025-03-11T08:46:43.000609,11904
1534,171,Refund,932,2025-02-25T14:32:18.427389,18688
1535,409,Sale,890,2025-04-12T17:04:52.073153,20811
1536,51,Rental,11,2025-01-20T00:30:03.636317,57176
1537,488,Purchase,388,2025-04-19T03:32:53.285810,25718
1538,270,Refund,180,2025-02-17T01:14:43.904955,66380
1539,271,Refund,98,2024-11-12T21:16:15.285133,32562
1540,444,Refund,586,2024-12-16T07:54:51.210960,15466
1541,51,Purchase,623,2024-12-08T07:45:26.197597,18012
1542,485,Rental,326,2025-02-12T11:56:24.187150,36680
1543,413,Rental,354,2025-04-16T16:42:23.483344,45640
1544,66,Refund,607,2025-02-23T14:08:41.521233,13820
1545,263,Sale,704,2025-04-06T03:22:23.491977,45642
1546,74,Rental,130,2024-12-12T22:48:48.966759,79355
1547,471,Refund,55,2024-10-18T09:38:06.472682,10606
1548,312,Rental,695,2024-12-17T23:57:36.134964,31652
1549,225,Refund,188,2025-03-18T08:37:18.011009,77008
1550,147,Refund,515,2024-10-10T19:58:27.542348,30548
1551,483,Sale,534,2025-02-27T19:26:27.399157,9724
1552,440,Purchase,651,2024-09-07T10:05:28.747637,11103
1553,395,Refund,417,2025-02-15T08:50:05.163031,13207
1554,41,Purchase,650,2025-03-28T06:47:24.999214,28650
1555,484,Purchase,246,2025-04-04T06:57:28.064662,58365
1556,30,Purchase,590,2025-03-01T04:48:37.784639,25596
1557,284,Rental,293,2024-11-28T01:17:25.149370,8628
1558,486,Rental,986,2025-02-12T04:33:04.924006,42210
1559,375,Sale,955,2024-10-13T02:58:24.233849,6010
1560,264,Purchase,510,2025-03-30T19:01:45.007513,5948
1561,316,Sale,15,2025-03-09T12:13:07.573414,17586
1562,218,Refund,732,2025-02-22T14:55:19.102629,15456
1563,339,Purchase,757,2025-04-17T13:50:53.611539,83985
1564,494,Sale,460,2025-03-10T10:47:56.158053,1964
1565,39,Refund,180,2025-03-09T13:19:52.221083,33190
1566,181,Purchase,527,2024-09-24T06:45:01.404790,32248
1567,195,Sale,508,2025-03-07T15:41:09.740910,33076
1568,58,Refund,994,2024-07-25T16:00:31.624532,25836
1569,277,Purchase,852,2025-03-03T15:26:44.434860,1713
1570,248,Refund,307,2025-04-18T15:40:09.237527,12615
1571,2,Rental,219,2025-02-07T08:08:24.632329,38858
1572,157,Purchase,946,2025-03-20T15:19:19.502146,84128
1573,317,Rental,914,2024-08-09T16:00:43.979418,740
1574,4,Rental,365,2025-04-15T04:26:28.296604,42549
1575,182,Purchase,306,2025-04-19T00:07:49.123529,12354
1576,456,Sale,359,2025-03-07T18:09:40.899333,49088
1577,5,Purchase,364,2024-11-09T15:03:32.458748,130410
1578,102,Purchase,504,2024-11-13T14:47:11.233797,17356
1579,64,Rental,421,2024-09-27T13:49:12.663931,2573
1580,394,Refund,160,2025-04-17T23:31:58.911191,6414
1581,203,Refund,482,2024-08-29T05:30:26.539475,19928
1582,220,Sale,374,2025-04-09T13:13:44.769412,16166
1583,225,Rental,112,2024-09-03T12:04:09.338332,17772
1584,182,Rental,144,2024-10-15T10:32:42.367355,15905
1585,453,Sale,368,2025-02-26T23:15:11.213989,11561
1586,146,Purchase,195,2025-03-07T07:45:12.954769,19760
1587,216,Refund,405,2025-01-28T02:06:14.227947,6586
1588,342,Sale,165,2025-02-23T23:27:07.113656,96152
1589,341,Refund,983,2025-03-24T15:00:42.770972,8426
1590,251,Rental,432,2024-06-26T22:22:26.905795,49767
1591,385,Rental,333,2024-11-20T15:26:32.677365,95767
1592,57,Purchase,135,2025-01-28T18:11:49.026376,58191
1593,65,Sale,22,2024-12-29T01:35:47.235716,92202
1594,7,Sale,513,2024-09-19T07:28:33.872895,3552
1595,425,Refund,695,2024-06-22T01:35:56.344727,31652
1596,306,Purchase,1000,2024-12-05T17:17:42.415918,37800
1597,149,Refund,492,2025-03-17T07:40:31.792547,33672
1598,390,Rental,85,2025-03-31T22:53:28.081933,13832
1599,79,Sale,633,2024-10-04T22:14:43.556157,49068
1600,393,Purchase,288,2025-03-03T23:45:46.178594,34638
1601,127,Rental,718,2024-09-07T06:43:34.472896,20852
1602,362,Purchase,486,2025-03-29T03:05:15.958047,100314
1603,258,Sale,748,2025-02-20T09:37:15.827017,41600
1604,303,Sale,876,2025-04-07T09:52:25.152363,56716
1605,68,Rental,124,2025-04-11T11:14:03.130518,15282
1606,99,Sale,281,2025-04-11T09:35:30.016505,9985
1607,316,Sale,19,2025-04-11T00:08:39.263619,5360
1608,27,Rental,886,2025-01-22T07:10:51.418400,56600
1609,157,Sale,538,2025-04-03T10:25:59.565953,29992
1610,219,Rental,345,2025-02-11T21:33:37.410654,8396
1611,219,Purchase,523,2025-04-08T12:20:02.981657,10674
1612,138,Refund,113,2025-03-16T14:04:29.025060,37311
1613,180,Rental,966,2025-04-12T02:53:00.813802,21160
1614,459,Purchase,328,2025-04-08T16:37:33.190124,11166
1615,1,Purchase,42,2024-11-23T03:32:57.735690,63744
1616,165,Sale,763,2024-11-07T19:50:09.892475,31852
1617,144,Purchase,484,2024-11-23T00:48:01.378355,5698
1618,130,Rental,190,2025-03-26T13:42:50.440693,31902
1619,156,Purchase,343,2024-06-09T20:54:55.081483,14142
1620,7,Sale,686,2025-01-19T04:41:33.250997,1875
1621,380,Refund,370,2025-01-28T13:03:58.855386,36120
1622,302,Refund,798,2025-02-13T12:37:47.376955,2080
1623,142,Sale,666,2025-01-29T17:03:36.013502,17035
1624,45,Purchase,394,2025-04-13T11:10:52.114133,1578
1625,381,Purchase,645,2025-03-24T22:07:49.929344,18951
1626,496,Sale,601,2025-04-19T10:43:36.572011,9566
1627,229,Purchase,722,2024-08-04T06:32:30.316097,10430
1628,280,Refund,965,2025-03-28T05:17:20.181960,31850
1629,243,Sale,743,2025-04-18T22:08:04.739047,2373
1630,66,Sale,45,2025-03-12T22:53:16.931299,3008
1631,365,Refund,564,2025-02-26T15:04:11.493177,11515
1632,178,Refund,999,2024-08-27T17:00:26.036158,141024
1633,368,Purchase,645,2024-12-24T05:21:32.864258,75804
1634,248,Rental,70,2025-04-14T23:50:30.298574,53335
1635,488,Purchase,954,2024-11-17T03:38:08.324174,13872
1636,141,Sale,614,2024-11-05T08:03:49.344753,4554
1637,490,Purchase,47,2025-03-11T23:52:39.865857,35010
1638,380,Rental,195,2025-04-06T18:53:46.402424,39520
1639,273,Purchase,702,2025-02-16T07:04:09.153597,4911
1640,385,Rental,449,2024-10-18T22:10:40.028383,1690
1641,311,Refund,411,2025-01-11T06:37:58.827999,9339
1642,2,Sale,189,2024-08-11T10:36:24.359729,47520
1643,304,Purchase,224,2024-11-24T17:28:03.525525,10780
1644,258,Refund,467,2025-02-07T12:48:33.866072,13241
1645,113,Refund,873,2025-01-11T08:39:10.273607,31630
1646,61,Sale,566,2025-04-11T09:09:46.159143,4996
1647,274,Sale,47,2025-03-22T08:56:52.156307,23340
1648,328,Sale,41,2025-02-13T15:21:32.714104,9263
1649,69,Refund,950,2025-03-24T19:42:58.633425,4900
1650,128,Sale,658,2025-03-25T03:29:47.014831,12192
1651,333,Refund,2,2025-01-13T12:30:18.690522,34284
1652,43,Refund,333,2025-04-18T03:29:13.988684,41043
1653,460,Refund,419,2025-02-13T22:28:06.888578,25950
1654,321,Purchase,59,2025-03-21T11:28:32.803229,29222
1655,375,Refund,225,2024-08-18T15:40:58.856881,31840
1656,498,Purchase,263,2025-03-07T14:05:42.604580,9930
1657,382,Rental,740,2025-01-06T11:12:23.078014,6378
1658,446,Sale,264,2025-03-22T08:38:05.925276,128093
1659,113,Refund,453,2025-01-03T06:31:57.256141,33798
1660,298,Rental,209,2025-03-08T09:14:49.795926,27612
1661,119,Rental,457,2025-02-20T03:24:29.802808,43668
1662,462,Rental,152,2025-03-31T03:33:19.998166,1935
1663,93,Rental,508,2025-04-19T06:54:45.320063,16538
1664,442,Sale,836,2025-04-02T08:38:18.265833,2288
1665,252,Sale,584,2024-12-10T11:26:49.113050,27274
1666,159,Sale,22,2025-01-13T12:27:57.994164,46101
1667,202,Sale,838,2024-05-20T23:40:43.692667,5906
1668,37,Rental,147,2024-08-16T08:28:03.281573,15584
1669,466,Rental,466,2025-03-25T04:33:15.157396,13930
1670,270,Sale,742,2024-10-29T19:28:47.022290,55902
1671,414,Purchase,769,2025-04-02T13:01:33.754691,196220
1672,194,Rental,103,2025-01-27T19:36:23.732757,17748
1673,424,Purchase,113,2025-04-04T20:33:18.490422,12437
1674,128,Purchase,136,2025-04-11T08:26:47.157218,30956
1675,481,Purchase,147,2024-08-02T11:07:03.197267,3896
1676,406,Purchase,981,2024-11-26T12:20:42.850034,28280
1677,419,Refund,754,2025-04-02T15:06:25.893888,10290
1678,72,Rental,208,2024-11-08T10:55:18.365609,49955
1679,228,Sale,914,2024-11-01T17:03:41.782880,1480
1680,246,Sale,340,2025-01-08T19:47:45.145921,12476
1681,279,Refund,58,2025-03-02T18:59:26.765839,11251
1682,423,Purchase,22,2025-02-16T10:29:37.126526,30734
1683,152,Purchase,558,2025-01-09T01:56:03.429032,16195
1684,429,Rental,908,2025-01-10T14:25:04.751916,12996
1685,468,Sale,2,2025-01-10T21:31:45.274647,11428
1686,219,Rental,233,2025-04-17T11:01:47.105251,25456
1687,336,Refund,362,2025-04-08T22:20:48.561911,21506
1688,451,Rental,944,2025-02-03T08:57:58.325841,2787
1689,87,Purchase,504,2024-12-03T13:12:13.753759,17356
1690,490,Refund,105,2024-12-03T11:07:13.345112,37143
1691,316,Refund,79,2025-01-17T08:43:23.127179,11090
1692,473,Purchase,370,2024-10-18T16:03:25.753778,12040
1693,78,Sale,620,2024-12-31T08:59:11.907528,2957
1694,172,Sale,544,2025-04-07T21:14:39.940039,50624
1695,458,Refund,154,2025-02-04T16:05:14.250679,80060
1696,147,Refund,838,2024-11-06T11:25:41.198922,5906
1697,470,Rental,278,2025-03-15T19:25:23.377551,48654
1698,136,Purchase,956,2024-10-25T22:07:08.226393,1522
1699,478,Sale,883,2024-09-05T01:58:52.279260,37822
1700,76,Rental,328,2025-03-16T22:06:02.068916,22332
1701,408,Rental,739,2024-10-18T16:27:33.700023,3461
1702,296,Rental,116,2025-03-14T12:23:34.001927,62765
1703,47,Refund,149,2025-02-02T17:22:44.335833,11593
1704,393,Rental,187,2025-04-07T04:05:02.540321,16688
1705,254,Rental,327,2024-10-28T12:49:13.814471,32100
1706,499,Rental,711,2025-04-02T22:08:49.377350,118518
1707,411,Sale,142,2025-04-19T01:11:30.428159,19019
1708,282,Rental,429,2025-03-20T06:41:39.612510,99063
1709,253,Sale,547,2025-02-02T08:09:40.962477,16776
1710,298,Rental,86,2025-01-29T21:37:55.969079,52392
1711,45,Sale,720,2024-08-15T15:44:29.781764,8284
1712,105,Purchase,3,2025-03-25T18:28:57.085257,14448
1713,243,Sale,572,2025-04-14T14:07:13.172410,33514
1714,467,Refund,62,2024-12-17T11:43:59.679004,5658
1715,435,Sale,870,2025-04-15T17:54:33.162896,53930
1716,74,Rental,472,2025-02-16T07:07:47.974556,35584
1717,424,Sale,216,2025-02-17T00:00:20.141495,15232
1718,71,Purchase,765,2024-10-24T15:00:23.873371,6852
1719,376,Purchase,387,2025-02-08T14:21:59.161752,3076
1720,28,Purchase,381,2025-03-31T20:42:28.969947,43827
1721,38,Rental,596,2025-02-15T05:28:44.419174,3548
1722,76,Refund,31,2025-04-04T04:38:31.483171,12710
1723,126,Purchase,81,2024-07-19T19:02:18.405495,10422
1724,426,Rental,583,2025-04-01T01:30:53.023785,12752
1725,94,Rental,784,2025-03-01T02:26:56.356777,1270
1726,271,Refund,767,2025-02-01T22:58:37.190404,72304
1727,370,Refund,422,2025-01-27T00:45:58.034733,57192
1728,331,Purchase,801,2024-10-28T20:01:01.788249,2412
1729,80,Purchase,114,2025-01-05T05:23:35.143837,9836
1730,385,Sale,619,2024-11-30T13:33:05.610221,29277
1731,6,Rental,165,2025-01-06T01:59:25.934195,84133
1732,486,Rental,697,2025-04-05T22:38:20.419667,105885
1733,425,Refund,729,2025-03-08T14:23:09.174928,85530
1734,157,Sale,514,2025-03-14T21:32:00.175175,24476
1735,81,Refund,954,2024-07-28T02:38:30.016013,6936
1736,194,Sale,535,2025-03-23T13:15:02.848553,18957
1737,317,Purchase,411,2025-01-19T15:22:32.607837,9339
1738,95,Purchase,402,2025-03-13T14:01:07.875603,80994
1739,245,Refund,480,2025-03-10T02:17:54.341979,46102
1740,195,Sale,848,2025-04-17T13:23:12.638291,15449
1741,191,Rental,823,2025-03-08T07:42:28.032051,4204
1742,56,Purchase,277,2025-04-16T01:29:08.598282,2438
1743,309,Refund,372,2025-01-11T12:45:04.750162,2424
1744,145,Sale,246,2025-04-13T04:05:16.393627,175095
1745,34,Sale,110,2024-05-31T05:36:36.375982,47940
1746,388,Refund,12,2025-02-03T01:20:32.071198,10328
1747,104,Purchase,565,2025-02-15T22:25:36.862470,6255
1748,44,Purchase,276,2025-03-31T08:08:46.804590,49560
1749,248,Purchase,810,2025-02-27T01:06:10.939962,917
1750,48,Refund,323,2025-02-04T08:30:02.247101,4387
1751,385,Refund,366,2024-07-09T18:11:49.275099,45236
1752,100,Refund,513,2024-09-08T02:22:46.611775,24864
1753,183,Sale,744,2025-04-12T05:52:04.894410,12350
1754,209,Purchase,340,2024-12-31T19:50:43.452116,31190
1755,397,Sale,827,2025-04-06T17:23:42.570808,12250
1756,408,Rental,602,2025-01-17T03:57:42.306147,43288
1757,445,Purchase,601,2025-03-07T10:22:38.099162,14349
1758,78,Rental,166,2025-02-13T11:31:34.802388,24104
1759,321,Purchase,907,2024-08-22T06:09:08.554480,8489
1760,111,Sale,906,2024-11-29T10:16:43.938882,25554
1761,494,Refund,165,2025-02-09T02:22:55.379624,96152
1762,68,Refund,805,2025-02-22T21:11:36.422559,50427
1763,320,Rental,369,2025-03-31T04:52:20.586921,16575
1764,365,Rental,913,2025-01-26T19:02:04.024482,3644
1765,313,Purchase,214,2025-02-22T01:41:44.170743,52122
1766,322,Rental,581,2025-03-31T20:09:50.149236,9388
1767,8,Sale,825,2025-02-11T12:23:09.833210,99285
1768,445,Purchase,561,2025-03-19T06:20:10.883672,10664
1769,233,Refund,97,2024-05-06T15:39:24.024774,19620
1770,152,Sale,957,2024-07-18T15:00:25.016922,19834
1771,296,Refund,287,2025-03-05T19:02:43.740237,17860
1772,37,Sale,92,2025-03-09T07:31:16.574632,118752
1773,243,Refund,265,2024-07-16T16:05:26.782647,21196
1774,474,Sale,666,2024-07-12T03:47:12.124929,3407
1775,292,Rental,996,2025-01-20T16:08:14.824483,11728
1776,440,Refund,373,2025-04-10T06:12:54.096488,2089
1777,439,Sale,419,2025-03-17T11:20:26.517256,25950
1778,263,Refund,376,2025-03-29T16:14:14.130829,12729
1779,350,Rental,86,2024-06-07T07:49:56.607871,104784
1780,450,Purchase,270,2025-04-01T19:53:15.041874,19729
1781,405,Sale,759,2025-02-14T12:33:33.088021,176436
1782,80,Purchase,9,2025-03-10T01:14:43.047798,59385
1783,82,Rental,385,2025-02-25T16:28:40.398062,31080
1784,199,Rental,229,2025-04-18T19:07:09.194844,41268
1785,179,Rental,96,2025-03-22T02:41:22.104597,28768
1786,274,Rental,658,2024-06-12T09:30:49.233651,12192
1787,93,Purchase,88,2025-03-09T17:38:39.674613,26672
1788,222,Sale,787,2024-11-17T05:30:55.049589,11944
1789,34,Refund,337,2024-09-13T17:19:03.517629,33021
1790,249,Sale,619,2025-03-03T23:28:16.762296,26024
1791,143,Rental,118,2025-04-18T04:12:30.305076,14218
1792,80,Rental,559,2024-12-03T09:02:56.603501,7158
1793,110,Refund,656,2024-12-04T09:07:48.299343,14815
1794,397,Rental,616,2025-04-08T14:58:03.825212,3839
1795,414,Refund,959,2024-06-24T21:43:27.327743,21480
1796,110,Purchase,485,2024-12-05T12:20:28.554034,52324
1797,12,Rental,889,2025-04-18T05:15:44.847324,62750
1798,326,Sale,259,2024-12-25T06:17:13.394146,8577
1799,36,Refund,146,2025-02-14T20:56:18.114981,24402
1800,153,Rental,84,2025-03-25T09:34:08.257762,50328
1801,110,Refund,538,2025-04-04T08:11:40.420579,29992
1802,28,Purchase,851,2025-04-07T02:15:31.146179,8472
1803,494,Refund,351,2024-06-21T00:16:16.985034,6741
1804,179,Rental,204,2025-03-09T22:11:08.212023,92504
1805,275,Sale,487,2025-03-22T07:51:37.260695,98833
1806,468,Rental,364,2025-01-06T02:20:54.417510,18630
1807,401,Sale,575,2024-12-12T10:59:37.087624,19305
1808,342,Sale,741,2025-03-10T09:31:16.145704,23259
1809,422,Refund,681,2025-03-27T17:37:18.118385,11349
1810,460,Rental,155,2024-09-29T16:36:36.618248,13524
1811,443,Refund,512,2024-10-13T10:13:38.915017,22448
1812,497,Rental,812,2025-04-13T21:41:33.328012,5918
1813,370,Purchase,534,2025-04-09T13:01:30.669422,9724
1814,427,Sale,966,2025-04-11T02:20:16.897040,42320
1815,497,Purchase,655,2025-03-11T10:31:41.794251,10388
1816,382,Sale,224,2024-08-13T11:31:19.945902,8624
1817,280,Sale,714,2024-11-15T05:39:56.949475,37876
1818,179,Sale,222,2024-12-07T02:02:02.474811,53540
1819,348,Purchase,996,2025-03-13T05:51:21.878463,70368
1820,187,Purchase,834,2025-03-30T00:47:03.834540,43225
1821,158,Purchase,919,2025-01-31T11:01:01.630734,6834
1822,333,Rental,512,2025-02-25T17:56:19.459452,78568
1823,181,Refund,421,2024-11-20T22:57:15.559603,7719
1824,268,Refund,437,2025-03-02T16:21:19.894494,14867
1825,91,Rental,949,2025-02-08T05:10:11.803581,31032
1826,91,Sale,383,2024-11-13T10:47:17.248404,88750
1827,196,Refund,447,2024-12-28T10:16:13.733733,13657
1828,146,Purchase,650,2025-04-10T22:14:32.299264,4775
1829,429,Purchase,826,2024-10-19T07:06:53.995159,14857
1830,9,Rental,666,2024-08-12T05:13:00.729055,3407
1831,384,Purchase,509,2025-02-17T23:54:28.505469,55830
1832,258,Purchase,455,2024-10-25T23:42:14.988996,6626
1833,216,Sale,873,2024-10-22T18:00:03.239843,25304
1834,233,Rental,796,2024-11-09T03:34:49.048303,36044
1835,439,Rental,201,2024-11-10T10:21:07.562159,20844
1836,496,Rental,360,2025-02-10T04:02:30.246167,121121
1837,421,Rental,930,2025-03-13T08:43:15.704834,18382
1838,192,Sale,963,2025-02-03T06:25:56.454190,74943
1839,138,Refund,291,2024-09-22T13:42:25.098992,10026
1840,463,Rental,859,2024-12-07T17:49:52.486298,19794
1841,461,Rental,5,2024-12-02T01:00:18.227200,5335
1842,14,Sale,16,2025-02-27T13:33:04.041855,1520
1843,419,Refund,861,2024-10-24T17:56:13.304727,3852
1844,492,Rental,175,2024-09-08T15:05:58.042471,25048
1845,499,Rental,570,2024-09-19T17:11:00.919132,29136
1846,330,Rental,632,2024-09-12T02:59:17.839535,18314
1847,478,Rental,821,2025-03-03T21:35:58.380284,30918
1848,326,Rental,962,2025-02-18T06:47:58.977785,37269
1849,463,Refund,413,2024-09-02T02:30:31.856297,168093
1850,224,Sale,163,2025-04-10T04:51:05.438613,10187
1851,411,Sale,728,2025-01-07T04:13:35.723066,52152
1852,324,Rental,122,2024-05-08T11:53:08.874205,17259
1853,284,Sale,858,2025-02-21T01:36:40.786783,23146
1854,48,Purchase,209,2025-02-27T18:41:43.864465,13806
1855,6,Sale,448,2024-12-31T18:54:49.366702,13594
1856,363,Purchase,633,2024-11-28T17:49:44.015123,85869
1857,381,Sale,26,2025-04-10T12:01:18.176451,54260
1858,324,Refund,650,2025-03-24T16:38:26.859401,9550
1859,335,Sale,246,2025-04-07T06:09:02.695888,97275
1860,275,Sale,199,2025-03-29T02:07:11.441057,19614
1861,134,Purchase,789,2025-04-01T08:05:51.887098,53022
1862,479,Sale,85,2024-12-24T04:15:54.455544,3458
1863,297,Purchase,654,2025-04-09T00:14:35.224191,26924
1864,475,Purchase,471,2025-03-18T12:20:09.499669,4234
1865,145,Refund,146,2024-10-10T01:30:58.068243,12201
1866,40,Rental,96,2024-12-31T09:43:07.190022,21576
1867,430,Sale,935,2025-03-06T12:08:14.630644,29532
1868,252,Purchase,104,2025-04-10T06:54:18.553123,100618
1869,250,Purchase,76,2024-12-25T05:09:36.925749,5509
1870,215,Rental,704,2025-03-12T03:05:47.374214,30428
1871,466,Rental,649,2025-01-20T12:17:20.313493,1044
1872,153,Purchase,185,2025-03-30T01:58:03.507412,12408
1873,291,Purchase,676,2025-02-12T03:33:43.692654,6074
1874,176,Refund,1000,2024-09-10T17:15:27.882349,43200
1875,308,Purchase,629,2025-01-07T22:58:30.360729,55632
1876,380,Refund,535,2025-02-25T17:52:25.005687,18957
1877,311,Purchase,198,2025-04-15T06:46:03.436770,11072
1878,263,Sale,531,2025-03-07T17:16:23.611857,16153
